
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1221/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1217/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1216/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1215/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1210/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1208/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1201/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1197/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1192/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1189/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1187/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1184/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1181/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1178/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1173/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1170/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1167/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1165/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1164/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1161/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1159/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1155/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1150/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1149/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1147/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1146/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1142/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1141/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1138/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1133/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1132/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1128/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1126/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1124/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1123/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1119/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1117/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1116/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1113/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1111/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1110/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1105/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1103/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1100/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1098/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1095/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1093/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1091/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1088/2397)
